,name,latitude_radian,longitude_radian,num_links,links,num_categories,categories,latitude_degrees,longitude_degrees
91343,CAMPINA GRANDE AIRPORT,-0.12687089220955447,-0.6264859350033645,20,Campina Grande; National Civil Aviation Agency of Brazil; Recife International Airport; Paraíba; Curtiss-Wright C-46 Commando; Recife Airport; List of airports in Brazil; Petrolina Airport; Rio de Janeiro-Galeão International Airport; Lóide Aéreo Nacional; Gol Airlines; Azul Brazilian Airlines; Asphalt; João Pessoa International Airport; Guarulhos International Airport; Infraero; Brazil; João Urbano Pessoa de Vasconcelos Suassuna; DAFIF; tonne,2,AIRPORTS ESTABLISHED IN 1963; AIRPORTS IN PARAÍBA,-7.269166666666667,-35.894999999999996
326265,"CENTERVILLE, ALABAMA",0.5480382332630305,-1.516322661585429,10,"U.S. state; List of sovereign states; Conecuh County, Alabama; List of counties in Alabama; ZIP code; Area code 251; Geographic Names Information System; Alabama; Central Time Zone; Unincorporated area",2,"UNINCORPORATED COMMUNITIES IN ALABAMA; UNINCORPORATED COMMUNITIES IN CONECUH COUNTY, ALABAMA",31.400277777777774,-86.87888888888888
128473,LASKI BRUSKIE,0.8988445647770796,0.4060799392973473,11,Stary Brus; Włodawa County; Powiat; Gmina Stary Brus; Lublin Voivodeship; Lublin; Voivodeships of Poland; Włodawa; village; Gmina; Countries of the world,1,VILLAGES IN WŁODAWA COUNTY,51.49999999999999,23.266666666666666
51625,JULIASDALE,-0.3205733503600585,0.5703735995517468,16,"Köppen climate classification; ZB Bank Limited; Mutare; Nyanga National Park; Districts of Zimbabwe; Nyanga, Zimbabwe; Mozambique; Oceanic climate#Subtropical highland variety (Cwb); Manicaland; Mount Nyangani; Eastern Highlands; Zimbabwe; Provinces of Zimbabwe; commercial bank; Manyika tribe; Nyanga District",5,PARLIAMENTARY CONSTITUENCIES IN ZIMBABWE; NYANGA DISTRICT; PROVINCIAL CAPITALS IN ZIMBABWE; POPULATED PLACES IN MANICALAND PROVINCE; POPULATED PLACES IN ZIMBABWE,-18.367500000000003,32.68
97131,"RANNES, QUEENSLAND",-0.4209152379392991,2.6200300954521545,20,"Rockhampton, Queensland; Shire of Banana; Biloela, Queensland; pubs in Australia; railway town; Baralaba, Queensland; beef; Banana, Queensland; Wowan, Queensland; Division of Flynn; Don River (Central Queensland); Electoral district of Fitzroy (Queensland); Local government in Australia; Banana Shire Council; grain; Australia; Banana Division; Leichhardt Highway; Biloela; Queensland",3,CENTRAL QUEENSLAND; TOWNS IN QUEENSLAND; SHIRE OF BANANA,-24.116666666666664,150.11666666666667
263506,LEHMAN ORCHARD AND AQUEDUCT,0.6807850672876326,-1.9934811346702452,13,"plum; peach; National Register of Historic Places; Baker, Nevada; apricot; Great Basin National Park; apple; National Park Service; pear; crabapple; Lehman Caves; Absalom Lehman; Nevada",5,"HISTORY OF WHITE PINE COUNTY, NEVADA; NATIONAL REGISTER OF HISTORIC PLACES IN WHITE PINE COUNTY, NEVADA; BUILDINGS AND STRUCTURES IN WHITE PINE COUNTY, NEVADA; GREAT BASIN NATIONAL PARK; HISTORIC DISTRICTS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN NEVADA",39.00611111111111,-114.21805555555554
385713,ÇÖL ƏRƏB,0.7013314710930547,0.8395033702092726,4,Azerbaijan; Azerbaijan Time; Kurdamir Rayon; Administrative divisions of Azerbaijan,1,POPULATED PLACES IN KURDAMIR DISTRICT,40.18333333333333,48.1
327106,"HARTWICK, NEW YORK",0.744252026281682,-1.3092635865203577,61,"Otsego County, New York; Otsego, New York; Hartwick College; John Christopher Hartwick; George Lough; Martin Grover; population density; South Hartwick, New York; Lutheran; Cooperstown, New York; Mohawk nation; Southern New York Railroad; Marriage; minister of religion; North American Eastern Time Zone; United States Census Bureau; Jesus Christ; Goey Pond; White (U.S. Census); Asian (U.S. Census); poverty line; List of counties in New York; Oneonta, New York; census; The White House (Hartwick, New York); Arnold Lake; Area code 607; Hemlock Hill; 2010 United States Census; Palatine; List of sovereign states; Mathewson–Bice Farmhouse and Mathewson Family Cemetery; Hawkins Hill; Index, New York; African American (U.S. Census); Hamlet (place); U.S. state; Latino (U.S. Census); Hartwick Historic District; Geographic Names Information System; Pacific Islander (U.S. Census); Burke Hill; Toddsville, New York; Federal Information Processing Standard; Hartwick (CDP), New York; William Cooper (judge); ZIP code; National Register of Historic Places; New York (state); Bowe Hill; Administrative divisions of New York#Town; Race (United States Census); Old Hartwick Village Cemetery; New York State Route 205; Hyde Park (hamlet), New York; Hispanic (U.S. Census); per capita income; Susquehanna River; Bunn Hill; William H. Bissell; Hartwick Seminary, New York",2,"TOWNS IN OTSEGO COUNTY, NEW YORK; TOWNS IN NEW YORK (STATE)",42.6425,-75.0152777777778
360660,"PRINEVILLE, OREGON",0.7732487325488432,-2.1091625271197922,60,"Les Schwab Tire Centers; Municipal corporation; county seat; Crooked River (Oregon); Ochoco Creek; Utah; Native American (U.S. Census); population density; Oligocene; Edward H. Harriman; tycoon; plat; Barney Prine; Marriage; The Oregonian; Facebook; Central Oregonian; Montana; United States Census Bureau; City; White (U.S. Census); Asian (U.S. Census); census; U.S. Route 26; Barnes Butte; 2010 United States Census; Idaho; James J. Hill; The Dalles, Oregon; Oregon; Köppen climate classification; Race (U.S. Census); United States Census 2010; African American (U.S. Census); Prineville Airport; Oregon Blue Book; U.S. state; Latino (U.S. Census); Pacific Standard Time Zone; Washington (state); ghost town; Prineville Reservoir; Geographic Names Information System; City of Prineville Railroad; List of counties in Oregon; Crook County, Oregon; PacifiCorp; Nevada; Oregon Route 126; Federal Information Processing Standard; Oregon Legislative Assembly; ZIP code; United States Geological Survey; Area code 541; Hispanic (U.S. Census); Bureau of Land Management; Greenpeace; Ochoco National Forest; Miocene; steppe climate",8,"MICROPOLITAN AREAS OF OREGON; PRINEVILLE, OREGON; CITIES IN CROOK COUNTY, OREGON; CITIES IN OREGON; CROOK COUNTY, OREGON; 1877 ESTABLISHMENTS IN OREGON; POPULATED PLACES ESTABLISHED IN 1877; COUNTY SEATS IN OREGON",44.303888888888885,-120.84611111111113
115383,"MERCHANT HOTEL (PORTLAND, OREGON)",0.7945485368147096,-2.141042420348512,20,"Hydraulic machinery; Cast-iron architecture; brothel; Warren Heywood Williams; National Register of Historic Places; Oregon State University Press; contributing property; Old Town Chinatown, Portland, Oregon; Bill Naito; National Historic Landmark District; Victorian architecture; Reportedly haunted locations in Oregon; billiards hall; elevator; Old Town Pizza; tavern; 2nd Avenue (Portland, Oregon); Portland, Oregon; Italianate architecture; The Oregonian",10,"NORTHWEST PORTLAND, OREGON; OLD TOWN CHINATOWN, PORTLAND, OREGON; REPORTEDLY HAUNTED LOCATIONS IN OREGON; ITALIANATE ARCHITECTURE IN OREGON; NATIONAL REGISTER OF HISTORIC PLACES IN PORTLAND, OREGON; BUILDINGS AND STRUCTURES COMPLETED IN 1884; PORTLAND HISTORIC LANDMARKS; HISTORIC DISTRICT CONTRIBUTING PROPERTIES IN OREGON; 1884 ESTABLISHMENTS IN OREGON; HOTELS IN PORTLAND, OREGON",45.524277777777776,-122.67269444444447
368493,"APEX, CALIFORNIA",0.6759126897924819,-2.1087649799012818,7,"Southern Pacific Railroad; United States; Placerville, California; California; unincorporated area; Unincorporated area; El Dorado County, California",2,"UNINCORPORATED COMMUNITIES IN CALIFORNIA; UNINCORPORATED COMMUNITIES IN EL DORADO COUNTY, CALIFORNIA",38.72694444444445,-120.82333333333331
34975,"REDWINE, KENTUCKY",0.6635063076928887,-1.4525987513403915,13,"Morgan County, Kentucky; Federal Information Processing Standard; coal town; List of sovereign states; Kentucky; United States Census, 2000; ZIP code; Central Time Zone; U.S. state; Geographic Names Information System; dry county; Unincorporated area; List of counties in Kentucky",3,"UNINCORPORATED COMMUNITIES IN MORGAN COUNTY, KENTUCKY; COAL TOWNS IN KENTUCKY; UNINCORPORATED COMMUNITIES IN KENTUCKY",38.01611111111111,-83.22777777777777
78650,ZEH-E KALUT,0.4850706323605241,1.0225350792385557,13,Rudbar-e Jonubi County; Kerman Province; Romanize; List of countries; Counties of Iran; Iran Daylight Time; Jazmurian Rural District; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh; Jazmurian District,1,POPULATED PLACES IN RUDBAR-E JONUBI COUNTY,27.792500000000004,58.58694444444445
183073,AGNEWS DEVELOPMENTAL CENTER,0.6526464812360351,-2.128477504175196,22,"developmental disabilities; Sun Microsystems; Spanish Colonial Revival architecture; campus; National Register of Historic Places; Kirkbride Plan; Rivermark of Santa Clara; master planned community; R&D; Agnew's Village, California; Green Day; California Department of General Services; Mission Revival Style architecture; 1906 San Francisco earthquake; Santa Clara, California; Campbell, California; Find a Grave; Theodore Lenzen; Santa Clara Valley; Basket Case (song); Mediterranean Revival architecture; Oracle Corporation",16,"KIRKBRIDE PLAN HOSPITALS; HISTORY OF SANTA CLARA COUNTY, CALIFORNIA; HOSPITALS IN SANTA CLARA COUNTY, CALIFORNIA; SUN MICROSYSTEMS; BUILDINGS AND STRUCTURES IN SANTA CLARA, CALIFORNIA; HOSPITALS ESTABLISHED IN 1885; NATIONAL REGISTER OF HISTORIC PLACES IN SANTA CLARA COUNTY, CALIFORNIA; PSYCHIATRIC HOSPITALS IN CALIFORNIA; BUILDINGS AND STRUCTURES BURNED IN THE 1906 SAN FRANCISCO EARTHQUAKE; SPANISH REVIVAL ARCHITECTURE IN CALIFORNIA; HOSPITALS IN THE SAN FRANCISCO BAY AREA; HOSPITAL BUILDINGS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN CALIFORNIA; 1885 ESTABLISHMENTS IN CALIFORNIA; HISTORIC DISTRICTS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN CALIFORNIA; HOSPITAL BUILDINGS COMPLETED IN 1911; MISSION REVIVAL ARCHITECTURE IN CALIFORNIA",37.39388888888889,-121.95277777777778
119189,"GOLCHIN, ZANJAN",0.6473765565223745,0.8453890082979423,13,Romanize; Zanjan Province; Qara Poshtelu-e Bala Rural District; List of countries; Counties of Iran; Iran Daylight Time; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Zanjan County; Bakhsh; Qara Poshtelu District,1,POPULATED PLACES IN ZANJAN COUNTY,37.091944444444444,48.437222222222225
133713,"MONTICELLO, GREEN COUNTY, WISCONSIN",0.7461040145435204,-1.5636744138193974,31,"Christ M. Stauffer; List of sovereign states; Race (U.S. Census); Eugene Clark (Wisconsin); African American (U.S. Census); List of counties in Wisconsin; Native American (U.S. Census); U.S. state; population density; Latino (U.S. Census); Monticello High School (Wisconsin); Geographic Names Information System; Marriage; Wisconsin; Federal Information Processing Standard; Orrin Bacon; Green County, Wisconsin; United States Census Bureau; United States Geological Survey; White (U.S. Census); Asian (U.S. Census); Race (United States Census); poverty line; Hispanic (U.S. Census); Village (United States); census; Ray H. Schoonover; North American Central Time Zone; per capita income; Area code 608; 2010 United States Census",2,"VILLAGES IN GREEN COUNTY, WISCONSIN; VILLAGES IN WISCONSIN",42.74861111111111,-89.59194444444444
104236,MAYERTHORPE,0.9416099795877518,-2.009460593599616,36,"Alberta; Mountain Standard Time; Lac Ste. Anne County; Sangudo, Alberta; central Alberta; Mayerthorpe High School; Canada 2016 Census; List of towns in Alberta; Barrhead, Alberta; Whitecourt; List of villages in Alberta; List of communities in Alberta; Alberta Highway 22; Sun Media Corporation; Alberta Highway 43; List of census divisions of Alberta; Provinces and territories of Canada; Blue Ridge, Alberta; Mayerthorpe tragedy; Area code 780; Division No. 13, Alberta; Alberta Municipal Affairs; Whitecourt Wild; Paddle River; Entwistle, Alberta; Canada 2011 Census; Canada; Edson, Alberta; List of regions of Canada#Alberta; Statistics Canada; Edmonton; Swan Hills, Alberta; Wabamun, Alberta; Central Alberta; List of municipal districts in Alberta; Royal Canadian Mounted Police",3,TOWNS IN ALBERTA; LAC STE. ANNE COUNTY; 1927 ESTABLISHMENTS IN ALBERTA,53.95027777777778,-115.13361111111112
355467,WHITEFIELD HOUSE AND GRAY COTTAGE,0.7110665298097342,-1.3143686745824408,11,"Nazareth, Pennsylvania; Moravian Church; Gable roof; Bethlehem, Pennsylvania; Missionary; Savannah, Georgia; National Register of Historic Places; Moravian Theological Seminary; Northampton County, Pennsylvania; Moravian historical society; George Whitefield",8,"HOUSES ON THE NATIONAL REGISTER OF HISTORIC PLACES IN PENNSYLVANIA; HISTORY MUSEUMS IN PENNSYLVANIA; MORAVIAN SETTLEMENT IN PENNSYLVANIA; RELIGIOUS MUSEUMS IN PENNSYLVANIA; MUSEUMS IN NORTHAMPTON COUNTY, PENNSYLVANIA; HOUSES COMPLETED IN 1740; HOUSES IN NORTHAMPTON COUNTY, PENNSYLVANIA; NATIONAL REGISTER OF HISTORIC PLACES IN NORTHAMPTON COUNTY, PENNSYLVANIA",40.74111111111111,-75.30777777777777
321705,UAIPÁN-TEPUI,0.09869836920027934,-1.092925177598849,6,"Venezuela; tepui; Distribution of Heliamphora; Auyán Massif; Bolívar, Venezuela; Flora of the Venezuelan Guayana",3,TEPUIS OF VENEZUELA; MOUNTAINS OF BOLÍVAR (STATE); MOUNTAINS OF VENEZUELA,5.655,-62.62
353670,SANTA BÁRBARA DE BARINAS AIRPORT,0.13618416302366868,-1.2420441696345204,6,Venezuela; non-directional beacon; Transport in Venezuela; Barinas (state); List of airports in Venezuela; Santa Bárbara de Barinas,2,AIRPORTS IN VENEZUELA; VENEZUELA TRANSPORT-RELATED LISTS,7.802777777777779,-71.16388888888889
13826,"THACHERS HILL, NEW JERSEY",0.7073092237811353,-1.306868606935676,9,"U.S. state; List of sovereign states; List of townships in New Jersey; Raritan Township, New Jersey; Local government in New Jersey#Unincorporated communities; List of counties in New Jersey; Geographic Names Information System; Hunterdon County, New Jersey; New Jersey",2,"RARITAN TOWNSHIP, NEW JERSEY; UNINCORPORATED COMMUNITIES IN HUNTERDON COUNTY, NEW JERSEY",40.52583333333333,-74.87805555555555
65301,"MORELAND TOWNSHIP, POPE COUNTY, ARKANSAS",0.6171193346843283,-1.6230883304393708,13,"Moreland, Arkansas; Oak Grove, Pope County, Arkansas; List of sovereign states; United States; United States Census, 2010; Civil township; Pope County, Arkansas; United States Census Bureau; Arkansas; U.S. state; North American Central Time Zone; List of counties in Arkansas; Geographic Names Information System",3,"TOWNSHIPS IN ARKANSAS; TOWNSHIPS IN POPE COUNTY, ARKANSAS; POPULATED PLACES ESTABLISHED IN 1844",35.358333333333334,-92.99611111111109
24511,"PORT JEFFERSON STATION, NEW YORK",0.714261451968246,-1.2751666403279236,31,"Matty O'Brien; List of sovereign states; R.A. the Rugged Man; Port Jefferson, New York; Terryville, New York; Mount Sinai School District; Comsewogue School District; U.S. state; David Kmiotek; Port Jefferson (LIRR station); Middle Country Central School District; Area code 631; Long Island Rail Road; Suffolk County Transit; Geographic Names Information System; Marriage; Hamlet (New York); census-designated place; Federal Information Processing Standard; North American Eastern Time Zone; ZIP code; Brookhaven, NY; United States Census Bureau; New York (state); NY 347; poverty line; List of counties in New York; Three Village Central School District; Suffolk County, New York; per capita income; 2010 United States Census",5,"CENSUS-DESIGNATED PLACES IN NEW YORK (STATE); CENSUS-DESIGNATED PLACES IN SUFFOLK COUNTY, NEW YORK; BROOKHAVEN, NEW YORK; HAMLETS IN SUFFOLK COUNTY, NEW YORK; HAMLETS IN NEW YORK (STATE)",40.924166666666665,-73.06166666666665
330474,KACHEK BEL-E OLYA,0.6001023744773836,0.8110932884962537,13,Gahvareh District; Kermanshah Province; Gurani Rural District; Romanize; List of countries; Counties of Iran; Iran Daylight Time; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Dalahu County; Bakhsh,1,POPULATED PLACES IN DALAHU COUNTY,34.38333333333333,46.47222222222222
347150,SUSQUEHANNA COUNTY COURTHOUSE COMPLEX,0.7301487962982056,-1.324292810634753,11,"Montrose, Pennsylvania; Arcade (architecture); American Civil War; cupola; portico; Susquehanna County, Pennsylvania; Galusha A. Grow; courthouse; Ionic order; Greek Revival architecture; National Register of Historic Places",7,"BUILDINGS AND STRUCTURES IN SUSQUEHANNA COUNTY, PENNSYLVANIA; RESIDENTIAL BUILDINGS COMPLETED IN 1854; COURTHOUSES ON THE NATIONAL REGISTER OF HISTORIC PLACES IN PENNSYLVANIA; NATIONAL REGISTER OF HISTORIC PLACES IN SUSQUEHANNA COUNTY, PENNSYLVANIA; GREEK REVIVAL ARCHITECTURE IN PENNSYLVANIA; 1854 ESTABLISHMENTS IN PENNSYLVANIA; COUNTY COURTHOUSES IN PENNSYLVANIA",41.83444444444445,-75.87638888888888
351220,MASVINGO AIRPORT,-0.350035477761085,0.5385795183445835,9,Masvingo; non-directional beacon; VOR-DME; Transport in Zimbabwe; Zimbabwe; DAFIF; List of airports in Zimbabwe; airport; Masvingo Province,2,BUILDINGS AND STRUCTURES IN MASVINGO PROVINCE; AIRPORTS IN ZIMBABWE,-20.055555555555557,30.858333333333334
124000,CIMEGO,0.8013970148740629,0.18529578892006468,13,Condino; Pieve di Bono; Trentino-Alto Adige/Südtirol; Daone; Castel Condino; Communes of Trentino; frazione; Trento; National Institute of Statistics (Italy); Ledro; Italy; Borgo Chiese; Trentino,1,CITIES AND TOWNS IN TRENTINO-ALTO ADIGE/SÜDTIROL,45.916666666666664,10.616666666666669
367700,LARS AND AGNES JENSEN HOUSE,0.7033434478696592,-1.9497945738654647,2,"Orem, Utah; National Register of Historic Places",5,"HOUSES IN OREM, UTAH; HOUSES ON THE NATIONAL REGISTER OF HISTORIC PLACES IN UTAH; HOUSES COMPLETED IN 1885; NATIONAL REGISTER OF HISTORIC PLACES IN OREM, UTAH; NEOCLASSICAL ARCHITECTURE IN UTAH",40.29861111111111,-111.71499999999997
